TPHMARCM-805M_seg1,Trh-M-500060
TPHMARCM-805M_seg2,Trh-M-500061
TPHMARCM-806M_seg1,Trh-M-100052
TPHMARCM-808M-01_seg1,Trh-M-300072
TPHMARCM-815M_seg1,Trh-M-500062
TPHMARCM-846M_seg1,Trh-M-200033
TPHMARCM-847M_seg1,Trh-M-200034
TPHMARCM-848M_seg1,Trh-M-900007
TPHMARCM-849M_seg1,Trh-M-200035
TPHMARCM-850M_seg1,Trh-M-200036
ChaMARCM-F000112_seg001,Cha-F-300026
ChaMARCM-F000112_seg002,Cha-F-300027
FruMARCM-F002566_seg001,fru-F-200175
FruMARCM-F002191_seg001,fru-F-700180
FruMARCM-F002192_seg001,fru-F-600122
FruMARCM-F002193_seg001,fru-F-300118
FruMARCM-F002195_seg001,fru-F-100075
FruMARCM-F002197_seg001,fru-F-600123
FruMARCM-F002199_seg001,fru-F-300119
FruMARCM-F002201_seg001,fru-F-300120
FruMARCM-F002201_seg002,fru-F-300121
FruMARCM-F002202_seg001,fru-F-200151
FruMARCM-F002203_seg001,fru-F-200152
FruMARCM-F002207_seg001,fru-F-500261
FruMARCM-F002208_seg002,fru-F-100076
FruMARCM-F002209_seg001,fru-F-400224
FruMARCM-F002210_seg001,fru-F-500262
FruMARCM-F002212_seg001,fru-F-500263
FruMARCM-F002214_seg001,fru-F-200153
FruMARCM-F002217_seg001,fru-F-600124
FruMARCM-F002218_seg001,fru-F-100077
FruMARCM-F002220_seg001,fru-F-800061
FruMARCM-F002220_seg002,fru-F-800062
FruMARCM-F002221_seg001,fru-F-000118
FruMARCM-F002242_seg001,fru-F-100078
FruMARCM-F002242_seg002,fru-F-100079
FruMARCM-F002242_seg003,fru-F-100080
FruMARCM-F002243_seg001,fru-F-100081
FruMARCM-F002264_seg001,fru-F-700181
FruMARCM-F002265_seg001,fru-F-200154
FruMARCM-F002266_seg001,fru-F-200155
FruMARCM-F002267_seg001,fru-F-000119
FruMARCM-F002301_seg001,fru-F-500265
FruMARCM-F002310_seg001,fru-F-800063
FruMARCM-F002330_seg001,fru-F-500266
FruMARCM-F002331_seg001,fru-F-500267
FruMARCM-F002331_seg002,fru-F-500268
FruMARCM-F002331_seg003,fru-F-500269
FruMARCM-F002331_seg004,fru-F-500270
FruMARCM-F002332_seg001,fru-F-500271
FruMARCM-F002332_seg002,fru-F-500272
FruMARCM-F002334_seg001,fru-F-200156
FruMARCM-F002335_seg001,fru-F-000120
FruMARCM-F002336_seg001,fru-F-400225
FruMARCM-F002336_seg002,fru-F-400226
FruMARCM-F002337_seg001,fru-F-400227
FruMARCM-F002338_seg001,fru-F-000121
FruMARCM-F002338_seg002,fru-F-000122
FruMARCM-F002339_seg001,fru-F-000123
FruMARCM-F002340_seg001,fru-F-300122
FruMARCM-F002341_seg001,fru-F-300123
FruMARCM-F002342_seg001,fru-F-000124
FruMARCM-F002343_seg001,fru-F-500273
FruMARCM-F002344_seg001,fru-F-000125
FruMARCM-F002345_seg001,fru-F-400228
FruMARCM-F002346_seg001,fru-F-000126
FruMARCM-F002347_seg001,fru-F-400229
FruMARCM-F002348_seg001,fru-F-000127
FruMARCM-F002350_seg001,fru-F-200157
FruMARCM-F002352_seg001,fru-F-200158
FruMARCM-F002353_seg001,fru-F-200159
FruMARCM-F002354_seg001,fru-F-100082
FruMARCM-F002355_seg001,fru-F-200160
FruMARCM-F002356_seg001,fru-F-500274
FruMARCM-F002357_seg001,fru-F-100083
FruMARCM-F002359_seg001,fru-F-800064
FruMARCM-F002360_seg001,fru-F-100084
FruMARCM-F002361_seg001,fru-F-100085
FruMARCM-F002362_seg001,fru-F-000128
FruMARCM-F002365_seg001,fru-F-100086
FruMARCM-F002366_seg001,fru-F-000129
FruMARCM-F002393_seg001,fru-F-800065
FruMARCM-F002397_seg001,fru-F-500275
FruMARCM-F002397_seg002,fru-F-500276
FruMARCM-F002403_seg001,fru-F-200161
FruMARCM-F002404_seg001,fru-F-200162
FruMARCM-F002404_seg002,fru-F-200163
FruMARCM-F002405_seg001,fru-F-200164
FruMARCM-F002406_seg001,fru-F-200165
FruMARCM-F002427_seg001,fru-F-000130
FruMARCM-F002428_seg001,fru-F-000131
FruMARCM-F002449_seg001,fru-F-000133
FruMARCM-F002450_seg001,fru-F-000134
FruMARCM-F002452_seg001,fru-F-000135
FruMARCM-F002458_seg001,fru-F-500277
FruMARCM-F002459_seg001,fru-F-000136
FruMARCM-F002460_seg001,fru-F-200166
FruMARCM-F002461_seg001,fru-F-500278
FruMARCM-F002462_seg001,fru-F-200167
FruMARCM-F002463_seg001,fru-F-200168
FruMARCM-F002464_seg001,fru-F-200169
FruMARCM-F002465_seg001,fru-F-000137
FruMARCM-F002465_seg002,fru-F-000138
FruMARCM-F002468_seg001,fru-F-400230
FruMARCM-F002471_seg001,fru-F-200170
FruMARCM-F002472_seg001,fru-F-100087
FruMARCM-F002477_seg001,fru-F-000139
FruMARCM-F002506_seg001,fru-F-400231
FruMARCM-F002506_seg002,fru-F-400232
FruMARCM-F002512_seg001,fru-F-800066
FruMARCM-F002512_seg002,fru-F-800067
FruMARCM-F002519_seg001,fru-F-100088
FruMARCM-F002521_seg001,fru-F-400233
FruMARCM-F002558_seg001,fru-F-200171
FruMARCM-F002559_seg001,fru-F-100089
FruMARCM-F002560_seg001,fru-F-100090
FruMARCM-F002561_seg001,fru-F-200172
FruMARCM-F002562_seg001,fru-F-000140
FruMARCM-F002563_seg001,fru-F-000141
FruMARCM-F002564_seg001,fru-F-200173
FruMARCM-F002565_seg001,fru-F-200174
FruMARCM-F002567_seg001,fru-F-200176
FruMARCM-F002568_seg001,fru-F-200177
FruMARCM-F002569_seg001,fru-F-200178
FruMARCM-F002570_seg001,fru-F-100091
FruMARCM-F002587_seg001,fru-F-200179
FruMARCM-F002615_seg001,fru-F-200180
FruMARCM-F002616_seg001,fru-F-300124
FruMARCM-F002616_seg002,fru-F-300125
FruMARCM-F002631_seg001,fru-F-400234
FruMARCM-F002632_seg001,fru-F-500279
FruMARCM-F002633_seg001,fru-F-500280
FruMARCM-F002633_seg002,fru-F-500281
FruMARCM-F002633_seg003,fru-F-500282
FruMARCM-F002635_seg001,fru-F-000142
FruMARCM-F002636_seg001,fru-F-000143
FruMARCM-F002637_seg001,fru-F-000144
FruMARCM-F002640_seg001,fru-F-100092
FruMARCM-F002652_seg001,fru-F-000145
FruMARCM-F002653_seg001,fru-F-100093
ChaMARCM-F001523_seg001,Cha-F-000386
ChaMARCM-F001544_seg001,Cha-F-700188
ChaMARCM-F001544_seg002,Cha-F-700189
ChaMARCM-F001558_seg001,Cha-F-400245
ChaMARCM-F001582_seg001,Cha-F-600176
ChaMARCM-F001582_seg002,Cha-F-600177
ChaMARCM-F001511_seg001,Cha-F-000385
ChaMARCM-F001512_seg001,Cha-F-500177
ChaMARCM-F001513_seg001,Cha-F-500178
ChaMARCM-F001513_seg002,Cha-F-500179
ChaMARCM-F001514_seg001,Cha-F-500180
ChaMARCM-F001515_seg001,Cha-F-500181
ChaMARCM-F001516_seg001,Cha-F-500182
ChaMARCM-F001517_seg001,Cha-F-500183
ChaMARCM-F001518_seg001,Cha-F-500184
ChaMARCM-F001518_seg002,Cha-F-500185
ChaMARCM-F001519_seg001,Cha-F-500186
ChaMARCM-F001519_seg002,Cha-F-500187
ChaMARCM-F001520_seg001,Cha-F-500188
ChaMARCM-F001521_seg001,Cha-F-400237
ChaMARCM-F001522_seg001,Cha-F-500189
ChaMARCM-F001522_seg002,Cha-F-500190
ChaMARCM-F001524_seg001,Cha-F-100352
ChaMARCM-F001524_seg002,Cha-F-100353
ChaMARCM-F001525_seg001,Cha-F-100354
ChaMARCM-F001526_seg001,Cha-F-000387
ChaMARCM-F001526_seg002,Cha-F-000388
ChaMARCM-F001527_seg001,Cha-F-300325
ChaMARCM-F001527_seg002,Cha-F-300326
ChaMARCM-F001528_seg001,Cha-F-500191
ChaMARCM-F001529_seg001,Cha-F-500192
ChaMARCM-F001530_seg001,Cha-F-500193
ChaMARCM-F001531_seg001,Cha-F-500194
ChaMARCM-F001531_seg002,Cha-F-500195
ChaMARCM-F001532_seg001,Cha-F-500196
ChaMARCM-F001533_seg001,Cha-F-500197
ChaMARCM-F001534_seg001,Cha-F-400238
ChaMARCM-F001534_seg002,Cha-F-400239
ChaMARCM-F001535_seg001,Cha-F-400240
ChaMARCM-F001536_seg001,Cha-F-400241
ChaMARCM-F001537_seg001,Cha-F-300327
ChaMARCM-F001539_seg001,Cha-F-300328
ChaMARCM-F001540_seg001,Cha-F-300329
ChaMARCM-F001541_seg001,Cha-F-700182
ChaMARCM-F001541_seg002,Cha-F-700183
ChaMARCM-F001542_seg001,Cha-F-700184
ChaMARCM-F001543_seg001,Cha-F-700185
ChaMARCM-F001543_seg002,Cha-F-700186
ChaMARCM-F001543_seg003,Cha-F-700187
ChaMARCM-F001545_seg001,Cha-F-700190
ChaMARCM-F001545_seg002,Cha-F-700191
ChaMARCM-F001546_seg001,Cha-F-700192
ChaMARCM-F001546_seg002,Cha-F-700193
ChaMARCM-F001547_seg001,Cha-F-100355
ChaMARCM-F001547_seg002,Cha-F-100356
ChaMARCM-F001548_seg001,Cha-F-300330
ChaMARCM-F001549_seg001,Cha-F-300331
ChaMARCM-F001549_seg002,Cha-F-300332
ChaMARCM-F001550_seg001,Cha-F-300333
ChaMARCM-F001551_seg001,Cha-F-300334
ChaMARCM-F001552_seg001,Cha-F-300335
ChaMARCM-F001553_seg001,Cha-F-400242
ChaMARCM-F001554_seg001,Cha-F-400243
ChaMARCM-F001555_seg001,Cha-F-400244
ChaMARCM-F001556_seg001,Cha-F-700194
ChaMARCM-F001556_seg002,Cha-F-700195
ChaMARCM-F001557_seg001,Cha-F-700196
ChaMARCM-F001559_seg001,Cha-F-400246
ChaMARCM-F001560_seg001,Cha-F-400247
ChaMARCM-F001561_seg001,Cha-F-400248
ChaMARCM-F001562_seg001,Cha-F-300336
ChaMARCM-F001562_seg002,Cha-F-300337
ChaMARCM-F001563_seg001,Cha-F-300338
ChaMARCM-F001564_seg001,Cha-F-300339
ChaMARCM-F001565_seg001,Cha-F-300340
ChaMARCM-F001566_seg001,Cha-F-600169
ChaMARCM-F001567_seg001,Cha-F-600170
ChaMARCM-F001568_seg001,Cha-F-600171
ChaMARCM-F001569_seg001,Cha-F-600172
ChaMARCM-F001569_seg002,Cha-F-600173
ChaMARCM-F001570_seg001,Cha-F-600174
ChaMARCM-F001571_seg001,Cha-F-000389
ChaMARCM-F001571_seg002,Cha-F-000390
ChaMARCM-F001572_seg001,Cha-F-100357
ChaMARCM-F001573_seg001,Cha-F-100358
ChaMARCM-F001574_seg001,Cha-F-800063
ChaMARCM-F001575_seg001,Cha-F-400249
ChaMARCM-F001576_seg001,Cha-F-300341
ChaMARCM-F001576_seg002,Cha-F-300342
ChaMARCM-F001577_seg001,Cha-F-800064
ChaMARCM-F001578_seg001,Cha-F-800065
ChaMARCM-F001579_seg001,Cha-F-400250
ChaMARCM-F001580_seg001,Cha-F-400251
ChaMARCM-F001581_seg001,Cha-F-600175
ChaMARCM-F001583_seg001,Cha-F-600178
ChaMARCM-F001584_seg001,Cha-F-600179
ChaMARCM-F001584_seg002,Cha-F-600180
ChaMARCM-F001585_seg001,Cha-F-100359
ChaMARCM-F001585_seg002,Cha-F-100360
ChaMARCM-F001587_seg001,Cha-F-600181
ChaMARCM-F001588_seg001,Cha-F-000391
ChaMARCM-F001589_seg001,Cha-F-700197
ChaMARCM-F001590_seg001,Cha-F-700198
GadMARCM-F000574_seg001,Gad1-F-400113
GadMARCM-F000574_seg002,Gad1-F-400114
GadMARCM-F000574_seg003,Gad1-F-400115
GadMARCM-F000574_seg004,Gad1-F-400116
GadMARCM-F000682_seg001,Gad1-F-000086
GadMARCM-F000568_seg001,Gad1-F-400111
GadMARCM-F000569_seg001,Gad1-F-400112
GadMARCM-F000570_seg001,Gad1-F-100062
GadMARCM-F000571_seg001,Gad1-F-100063
GadMARCM-F000572_seg001,Gad1-F-100064
GadMARCM-F000573_seg001,Gad1-F-300134
GadMARCM-F000575_seg001,Gad1-F-600087
GadMARCM-F000575_seg002,Gad1-F-600088
GadMARCM-F000576_seg001,Gad1-F-600089
GadMARCM-F000577_seg001,Gad1-F-100065
GadMARCM-F000578_seg001,Gad1-F-000057
GadMARCM-F000579_seg001,Gad1-F-600090
GadMARCM-F000579_seg002,Gad1-F-600091
GadMARCM-F000580_seg001,Gad1-F-500098
GadMARCM-F000580_seg002,Gad1-F-500099
GadMARCM-F000581_seg001,Gad1-F-900037
GadMARCM-F000582_seg001,Gad1-F-900038
GadMARCM-F000583_seg001,Gad1-F-800065
GadMARCM-F000583_seg002,Gad1-F-800066
GadMARCM-F000583_seg003,Gad1-F-800067
GadMARCM-F000584_seg001,Gad1-F-800068
GadMARCM-F000585_seg001,Gad1-F-500100
GadMARCM-F000586_seg001,Gad1-F-600092
GadMARCM-F000586_seg002,Gad1-F-600093
GadMARCM-F000587_seg001,Gad1-F-600094
GadMARCM-F000587_seg002,Gad1-F-600095
GadMARCM-F000588_seg001,Gad1-F-900039
GadMARCM-F000589_seg001,Gad1-F-900040
GadMARCM-F000590_seg001,Gad1-F-300135
GadMARCM-F000592_seg001,Gad1-F-300136
GadMARCM-F000593_seg001,Gad1-F-200122
GadMARCM-F000595_seg001,Gad1-F-200123
GadMARCM-F000595_seg002,Gad1-F-200124
GadMARCM-F000596_seg001,Gad1-F-200125
GadMARCM-F000596_seg002,Gad1-F-200126
GadMARCM-F000596_seg003,Gad1-F-200127
GadMARCM-F000597_seg001,Gad1-F-200128
GadMARCM-F000598_seg001,Gad1-F-200129
GadMARCM-F000599_seg001,Gad1-F-200130
GadMARCM-F000599_seg002,Gad1-F-200131
GadMARCM-F000600_seg001,Gad1-F-200132
GadMARCM-F000601_seg001,Gad1-F-200133
GadMARCM-F000602_seg001,Gad1-F-100066
GadMARCM-F000603_seg001,Gad1-F-100067
GadMARCM-F000604_seg001,Gad1-F-100068
GadMARCM-F000605_seg001,Gad1-F-100069
GadMARCM-F000605_seg002,Gad1-F-100070
GadMARCM-F000606_seg001,Gad1-F-100071
GadMARCM-F000607_seg001,Gad1-F-000058
GadMARCM-F000608_seg001,Gad1-F-000059
GadMARCM-F000608_seg002,Gad1-F-000060
GadMARCM-F000609_seg001,Gad1-F-200134
GadMARCM-F000611_seg001,Gad1-F-200135
GadMARCM-F000611_seg002,Gad1-F-200136
GadMARCM-F000612_seg001,Gad1-F-300137
GadMARCM-F000612_seg002,Gad1-F-300138
GadMARCM-F000613_seg001,Gad1-F-600096
GadMARCM-F000613_seg002,Gad1-F-600097
GadMARCM-F000614_seg001,Gad1-F-600098
GadMARCM-F000614_seg002,Gad1-F-600099
GadMARCM-F000615_seg001,Gad1-F-600100
GadMARCM-F000616_seg001,Gad1-F-600101
GadMARCM-F000617_seg001,Gad1-F-200137
GadMARCM-F000618_seg001,Gad1-F-100072
GadMARCM-F000619_seg001,Gad1-F-100073
GadMARCM-F000620_seg001,Gad1-F-900041
GadMARCM-F000621_seg001,Gad1-F-900042
GadMARCM-F000622_seg001,Gad1-F-900043
GadMARCM-F000622_seg002,Gad1-F-900044
GadMARCM-F000623_seg001,Gad1-F-000061
GadMARCM-F000623_seg002,Gad1-F-000062
GadMARCM-F000624_seg001,Gad1-F-800069
GadMARCM-F000624_seg002,Gad1-F-800070
GadMARCM-F000625_seg001,Gad1-F-800071
GadMARCM-F000625_seg002,Gad1-F-800072
GadMARCM-F000626_seg001,Gad1-F-800073
GadMARCM-F000627_seg001,Gad1-F-800074
GadMARCM-F000627_seg002,Gad1-F-800075
GadMARCM-F000628_seg001,Gad1-F-800076
GadMARCM-F000628_seg002,Gad1-F-800077
GadMARCM-F000629_seg001,Gad1-F-300139
GadMARCM-F000629_seg002,Gad1-F-300140
GadMARCM-F000630_seg001,Gad1-F-300141
GadMARCM-F000630_seg002,Gad1-F-300142
GadMARCM-F000631_seg001,Gad1-F-300143
GadMARCM-F000632_seg001,Gad1-F-900045
GadMARCM-F000633_seg001,Gad1-F-900046
GadMARCM-F000634_seg001,Gad1-F-900047
GadMARCM-F000635_seg001,Gad1-F-900048
GadMARCM-F000635_seg002,Gad1-F-900049
GadMARCM-F000636_seg001,Gad1-F-900050
GadMARCM-F000636_seg002,Gad1-F-900051
GadMARCM-F000637_seg001,Gad1-F-000064
GadMARCM-F000637_seg002,Gad1-F-000065
GadMARCM-F000637_seg003,Gad1-F-000066
GadMARCM-F000638_seg001,Gad1-F-800078
GadMARCM-F000639_seg001,Gad1-F-900052
GadMARCM-F000640_seg001,Gad1-F-900053
GadMARCM-F000641_seg001,Gad1-F-900054
GadMARCM-F000642_seg001,Gad1-F-900055
GadMARCM-F000642_seg002,Gad1-F-900056
GadMARCM-F000643_seg001,Gad1-F-900057
GadMARCM-F000643_seg002,Gad1-F-900058
GadMARCM-F000643_seg003,Gad1-F-900059
GadMARCM-F000644_seg001,Gad1-F-900060
GadMARCM-F000644_seg002,Gad1-F-900061
GadMARCM-F000645_seg001,Gad1-F-900062
GadMARCM-F000646_seg001,Gad1-F-200138
GadMARCM-F000647_seg001,Gad1-F-200139
GadMARCM-F000648_seg001,Gad1-F-800079
GadMARCM-F000648_seg002,Gad1-F-800080
GadMARCM-F000649_seg001,Gad1-F-800081
GadMARCM-F000650_seg001,Gad1-F-000067
GadMARCM-F000650_seg002,Gad1-F-000068
GadMARCM-F000651_seg001,Gad1-F-400117
GadMARCM-F000652_seg001,Gad1-F-400118
GadMARCM-F000653_seg001,Gad1-F-400119
GadMARCM-F000654_seg001,Gad1-F-100074
GadMARCM-F000654_seg002,Gad1-F-100075
GadMARCM-F000655_seg001,Gad1-F-100076
GadMARCM-F000656_seg001,Gad1-F-200140
GadMARCM-F000657_seg001,Gad1-F-200141
GadMARCM-F000657_seg002,Gad1-F-200142
GadMARCM-F000658_seg001,Gad1-F-100077
GadMARCM-F000658_seg002,Gad1-F-100078
GadMARCM-F000658_seg003,Gad1-F-100079
GadMARCM-F000659_seg001,Gad1-F-100080
GadMARCM-F000660_seg001,Gad1-F-000069
GadMARCM-F000661_seg001,Gad1-F-000070
GadMARCM-F000661_seg002,Gad1-F-000071
GadMARCM-F000662_seg001,Gad1-F-000072
GadMARCM-F000662_seg002,Gad1-F-000073
GadMARCM-F000662_seg003,Gad1-F-000074
GadMARCM-F000663_seg001,Gad1-F-000075
GadMARCM-F000663_seg002,Gad1-F-000076
GadMARCM-F000663_seg003,Gad1-F-000077
GadMARCM-F000664_seg001,Gad1-F-100081
GadMARCM-F000665_seg001,Gad1-F-800082
GadMARCM-F000666_seg001,Gad1-F-800083
GadMARCM-F000667_seg001,Gad1-F-700050
GadMARCM-F000668_seg001,Gad1-F-000078
GadMARCM-F000669_seg001,Gad1-F-000079
GadMARCM-F000670_seg001,Gad1-F-000080
GadMARCM-F000670_seg002,Gad1-F-000081
GadMARCM-F000671_seg001,Gad1-F-000082
GadMARCM-F000672_seg001,Gad1-F-000083
GadMARCM-F000673_seg001,Gad1-F-700051
GadMARCM-F000673_seg002,Gad1-F-700052
GadMARCM-F000674_seg001,Gad1-F-700053
GadMARCM-F000675_seg001,Gad1-F-700054
GadMARCM-F000676_seg001,Gad1-F-800084
GadMARCM-F000677_seg001,Gad1-F-800085
GadMARCM-F000678_seg001,Gad1-F-800086
GadMARCM-F000680_seg001,Gad1-F-000084
GadMARCM-F000681_seg001,Gad1-F-000085
GadMARCM-F000683_seg001,Gad1-F-200143
GadMARCM-F000684_seg001,Gad1-F-200144
GadMARCM-F000685_seg001,Gad1-F-000087
GadMARCM-F000686_seg001,Gad1-F-000088
GadMARCM-F000687_seg001,Gad1-F-200145
GadMARCM-F000687_seg002,Gad1-F-200146
GadMARCM-F000688_seg001,Gad1-F-200147
GadMARCM-F000689_seg001,Gad1-F-200148
GadMARCM-F000690_seg001,Gad1-F-000089
GadMARCM-F000690_seg002,Gad1-F-000090
GadMARCM-F000691_seg001,Gad1-F-000091
GadMARCM-F000692_seg001,Gad1-F-000092
GadMARCM-F000692_seg002,Gad1-F-000093
GadMARCM-F000692_seg003,Gad1-F-000094
GadMARCM-F000693_seg001,Gad1-F-000095
GadMARCM-F000693_seg002,Gad1-F-000096
GadMARCM-F000694_seg001,Gad1-F-000097
GadMARCM-F000695_seg001,Gad1-F-000098
GadMARCM-F000696_seg001,Gad1-F-000099
GadMARCM-F000697_seg001,Gad1-F-000100
GadMARCM-F000698_seg001,Gad1-F-200149
GadMARCM-F000699_seg001,Gad1-F-200150
GadMARCM-F000700_seg001,Gad1-F-100082
GadMARCM-F000702_seg001,Gad1-F-000101
GadMARCM-F000703_seg001,Gad1-F-000102
GadMARCM-F000704_seg001,Gad1-F-200151
GadMARCM-F000705_seg001,Gad1-F-200152
GadMARCM-F000706_seg001,Gad1-F-200153
GadMARCM-F000707_seg001,Gad1-F-200154
GadMARCM-F000708_seg001,Gad1-F-100083
GadMARCM-F000709_seg001,Gad1-F-000103
GadMARCM-F000711_seg001,Gad1-F-100084
GadMARCM-F000712_seg001,Gad1-F-100085
GadMARCM-F000713_seg001,Gad1-F-000104
GadMARCM-F000714_seg001,Gad1-F-000105
GadMARCM-F000714_seg002,Gad1-F-000106
GadMARCM-F000715_seg001,Gad1-F-000108
ChaMARCM-F001385_seg001,Cha-F-100299
ChaMARCM-F001392_seg001,Cha-F-000329
ChaMARCM-F001412_seg001,Cha-F-200360
ChaMARCM-F001506_seg001,Cha-F-000377
ChaMARCM-F001506_seg002,Cha-F-000378
ChaMARCM-F001506_seg003,Cha-F-000379
ChaMARCM-F001254_seg001,Cha-F-100245
ChaMARCM-F001254_seg002,Cha-F-100246
ChaMARCM-F001255_seg001,Cha-F-200273
ChaMARCM-F001257_seg001,Cha-F-100247
ChaMARCM-F001257_seg002,Cha-F-100248
ChaMARCM-F001258_seg001,Cha-F-200275
ChaMARCM-F001259_seg001,Cha-F-200276
ChaMARCM-F001260_seg001,Cha-F-200277
ChaMARCM-F001262_seg001,Cha-F-200278
ChaMARCM-F001263_seg001,Cha-F-000272
ChaMARCM-F001264_seg001,Cha-F-000273
ChaMARCM-F001264_seg002,Cha-F-000274
ChaMARCM-F001264_seg003,Cha-F-000275
ChaMARCM-F001265_seg001,Cha-F-000276
ChaMARCM-F001265_seg002,Cha-F-000277
ChaMARCM-F001266_seg001,Cha-F-000278
ChaMARCM-F001267_seg001,Cha-F-000279
ChaMARCM-F001267_seg002,Cha-F-000280
ChaMARCM-F001268_seg001,Cha-F-000281
ChaMARCM-F001269_seg001,Cha-F-100249
ChaMARCM-F001270_seg001,Cha-F-000282
ChaMARCM-F001270_seg002,Cha-F-000283
ChaMARCM-F001271_seg001,Cha-F-000284
ChaMARCM-F001272_seg001,Cha-F-000285
ChaMARCM-F001272_seg002,Cha-F-000286
ChaMARCM-F001273_seg001,Cha-F-000287
ChaMARCM-F001273_seg002,Cha-F-000288
ChaMARCM-F001274_seg001,Cha-F-200279
ChaMARCM-F001276_seg001,Cha-F-100251
ChaMARCM-F001276_seg002,Cha-F-100252
ChaMARCM-F001277_seg001,Cha-F-100253
ChaMARCM-F001278_seg001,Cha-F-100255
ChaMARCM-F001279_seg001,Cha-F-100256
ChaMARCM-F001279_seg002,Cha-F-100257
ChaMARCM-F001280_seg001,Cha-F-600162
ChaMARCM-F001280_seg002,Cha-F-600163
ChaMARCM-F001280_seg003,Cha-F-600164
ChaMARCM-F001280_seg004,Cha-F-600165
ChaMARCM-F001281_seg001,Cha-F-000289
ChaMARCM-F001282_seg001,Cha-F-000290
ChaMARCM-F001283_seg001,Cha-F-000291
ChaMARCM-F001284_seg001,Cha-F-000292
ChaMARCM-F001285_seg001,Cha-F-100258
ChaMARCM-F001286_seg001,Cha-F-100259
ChaMARCM-F001286_seg002,Cha-F-100260
ChaMARCM-F001287_seg001,Cha-F-100261
ChaMARCM-F001287_seg002,Cha-F-100262
ChaMARCM-F001288_seg001,Cha-F-000293
ChaMARCM-F001289_seg001,Cha-F-000294
ChaMARCM-F001290_seg001,Cha-F-000295
ChaMARCM-F001290_seg002,Cha-F-000296
ChaMARCM-F001290_seg003,Cha-F-000297
ChaMARCM-F001291_seg001,Cha-F-200280
ChaMARCM-F001291_seg002,Cha-F-200281
ChaMARCM-F001292_seg001,Cha-F-000298
ChaMARCM-F001293_seg001,Cha-F-200282
ChaMARCM-F001294_seg001,Cha-F-200283
ChaMARCM-F001295_seg001,Cha-F-200284
ChaMARCM-F001295_seg002,Cha-F-200285
ChaMARCM-F001295_seg003,Cha-F-200286
ChaMARCM-F001295_seg004,Cha-F-200287
ChaMARCM-F001295_seg005,Cha-F-200288
ChaMARCM-F001295_seg006,Cha-F-200289
ChaMARCM-F001296_seg001,Cha-F-600166
ChaMARCM-F001296_seg002,Cha-F-600167
ChaMARCM-F001296_seg003,Cha-F-600168
ChaMARCM-F001297_seg001,Cha-F-200290
ChaMARCM-F001297_seg002,Cha-F-200291
ChaMARCM-F001298_seg001,Cha-F-200292
ChaMARCM-F001298_seg002,Cha-F-200293
ChaMARCM-F001298_seg003,Cha-F-200294
ChaMARCM-F001298_seg004,Cha-F-200295
ChaMARCM-F001299_seg001,Cha-F-100263
ChaMARCM-F001299_seg002,Cha-F-100264
ChaMARCM-F001300_seg001,Cha-F-100265
ChaMARCM-F001301_seg001,Cha-F-100266
ChaMARCM-F001301_seg002,Cha-F-100267
ChaMARCM-F001302_seg001,Cha-F-000299
ChaMARCM-F001303_seg001,Cha-F-000300
ChaMARCM-F001304_seg001,Cha-F-000301
ChaMARCM-F001305_seg001,Cha-F-200296
ChaMARCM-F001306_seg001,Cha-F-200297
ChaMARCM-F001307_seg001,Cha-F-200298
ChaMARCM-F001308_seg001,Cha-F-200299
ChaMARCM-F001309_seg001,Cha-F-000302
ChaMARCM-F001310_seg001,Cha-F-000303
ChaMARCM-F001311_seg001,Cha-F-000304
ChaMARCM-F001312_seg001,Cha-F-000305
ChaMARCM-F001313_seg001,Cha-F-000306
ChaMARCM-F001314_seg001,Cha-F-000307
ChaMARCM-F001315_seg001,Cha-F-000308
ChaMARCM-F001316_seg001,Cha-F-100268
ChaMARCM-F001317_seg001,Cha-F-100269
ChaMARCM-F001317_seg002,Cha-F-100270
ChaMARCM-F001318_seg001,Cha-F-100271
ChaMARCM-F001319_seg001,Cha-F-100272
ChaMARCM-F001319_seg002,Cha-F-100273
ChaMARCM-F001321_seg001,Cha-F-000309
ChaMARCM-F001321_seg002,Cha-F-000310
ChaMARCM-F001322_seg001,Cha-F-100276
ChaMARCM-F001323_seg001,Cha-F-000311
ChaMARCM-F001323_seg002,Cha-F-000312
ChaMARCM-F001324_seg001,Cha-F-100277
ChaMARCM-F001325_seg001,Cha-F-100278
ChaMARCM-F001326_seg001,Cha-F-100279
ChaMARCM-F001327_seg001,Cha-F-200300
ChaMARCM-F001327_seg002,Cha-F-200301
ChaMARCM-F001328_seg001,Cha-F-200302
ChaMARCM-F001329_seg001,Cha-F-000313
ChaMARCM-F001330_seg001,Cha-F-000314
ChaMARCM-F001331_seg001,Cha-F-200303
ChaMARCM-F001331_seg002,Cha-F-200304
ChaMARCM-F001332_seg001,Cha-F-200305
ChaMARCM-F001333_seg001,Cha-F-200306
ChaMARCM-F001333_seg002,Cha-F-200307
ChaMARCM-F001334_seg001,Cha-F-200308
ChaMARCM-F001335_seg001,Cha-F-200309
ChaMARCM-F001336_seg001,Cha-F-200310
ChaMARCM-F001337_seg001,Cha-F-200311
ChaMARCM-F001338_seg001,Cha-F-200312
ChaMARCM-F001339_seg001,Cha-F-200313
ChaMARCM-F001339_seg002,Cha-F-200314
ChaMARCM-F001340_seg001,Cha-F-200315
ChaMARCM-F001341_seg001,Cha-F-200316
